id,pop,city,state,loc
38504,3284,ALLARDT,TN,"['-84.850784', ' 36.374889']"
38541,1641,ALLONS,TN,"['-85.319744', ' 36.497002']"
38542,2,ALLRED,TN,"['-85.176084', ' 36.366838']"
38543,441,ALPINE,TN,"['-85.152153', ' 36.380324']"
38544,5871,BAXTER,TN,"['-85.637766', ' 36.124917']"
38545,1089,BLOOMINGTON SPRI,TN,"['-85.64786', ' 36.219454']"
38547,656,BRUSH CREEK,TN,"['-86.020344', ' 36.110673']"
38548,704,BUFFALO VALLEY,TN,"['-85.758879', ' 36.183311']"
38549,2898,BYRDSTOWN,TN,"['-85.145647', ' 36.570869']"
38551,4102,CELINA,TN,"['-85.496551', ' 36.547491']"
38552,784,CHESTNUT MOUND,TN,"['-85.837402', ' 36.192877']"
38553,1843,CLARKRANGE,TN,"['-84.977737', ' 36.211188']"
38554,1213,CRAWFORD,TN,"['-85.168765', ' 36.23611']"
38555,26993,FAIRFIELD GLADE,TN,"['-85.017171', ' 35.944041']"
38556,7728,JAMESTOWN,TN,"['-84.935721', ' 36.424471']"
38559,1802,DOYLE,TN,"['-85.498997', ' 35.872206']"
38560,937,ELMWOOD,TN,"['-85.880843', ' 36.235468']"
38562,6883,GAINESBORO,TN,"['-85.635509', ' 36.343767']"
38563,2630,GORDONSVILLE,TN,"['-86.000818', ' 36.184317']"
38564,381,GRANVILLE,TN,"['-85.747533', ' 36.276847']"
38565,1092,GRIMSLEY,TN,"['-85.01549', ' 36.243353']"
38567,836,HICKMAN,TN,"['-85.902297', ' 36.119653']"
38568,1976,HILHAM,TN,"['-85.436918', ' 36.391492']"
38569,261,LANCASTER,TN,"['-85.855095', ' 36.09542']"
38570,7274,LIVINGSTON,TN,"['-85.320523', ' 36.389012']"
38573,1951,MONROE,TN,"['-85.216385', ' 36.464201']"
38574,5030,MONTEREY,TN,"['-85.254198', ' 36.150862']"
38575,980,MOSS,TN,"['-85.677235', ' 36.596623']"
38577,1537,PALL MALL,TN,"['-85.038385', ' 36.578066']"
38578,4954,PLEASANT HILL,TN,"['-85.16694', ' 36.01121']"
38579,1250,QUEBECK,TN,"['-85.538189', ' 35.825379']"
38580,2109,RICKMAN,TN,"['-85.380572', ' 36.301933']"
38581,3954,BONE CAVE,TN,"['-85.635156', ' 35.743813']"
38582,954,SILVER POINT,TN,"['-85.733801', ' 36.100562']"
38583,16814,RAVENSCROFT,TN,"['-85.478582', ' 35.954664']"
38585,3954,SPENCER,TN,"['-85.428661', ' 35.727871']"
38587,641,WALLING,TN,"['-85.618509', ' 35.869543']"
38588,1272,WHITLEYVILLE,TN,"['-85.689873', ' 36.515839']"
38589,178,WILDER,TN,"['-85.074717', ' 36.230526']"
38601,4649,ABBEVILLE,MS,"['-89.568835', ' 34.455553']"
38603,3226,CANNON,MS,"['-89.205428', ' 34.79456']"
38606,9879,BATESVILLE,MS,"['-89.91418', ' 34.331651']"
38610,3857,BLUE MOUNTAIN,MS,"['-89.008775', ' 34.670986']"
38611,11054,BYHALIA,MS,"['-89.676332', ' 34.885351']"
38614,26774,STOVALL,MS,"['-90.577755', ' 34.204984']"
38617,3055,COAHOMA,MS,"['-90.472748', ' 34.36247']"
38618,7247,COLDWATER,MS,"['-89.986882', ' 34.692362']"
38619,3568,COMO,MS,"['-89.915508', ' 34.513728']"
38620,6765,COURTLAND,MS,"['-89.939591', ' 34.25958']"
38621,4693,ASKEW,MS,"['-90.185524', ' 34.453966']"
38625,2219,DUMAS,MS,"['-88.807229', ' 34.64915']"
38626,1443,DUNDEE,MS,"['-90.38907', ' 34.528181']"
38627,1560,ETTA,MS,"['-89.176706', ' 34.435231']"
38629,1408,FALKNER,MS,"['-88.952493', ' 34.841682']"
38632,10894,HERNANDO,MS,"['-90.009487', ' 34.809588']"
38633,1692,HICKORY FLAT,MS,"['-89.186229', ' 34.624362']"
38635,12519,HOLLY SPRINGS,MS,"['-89.489714', ' 34.747061']"
38637,14436,HORN LAKE,MS,"['-90.050719', ' 34.9519']"
38641,1587,LAKE CORMORANT,MS,"['-90.160795', ' 34.893733']"
38642,2761,LAMAR,MS,"['-89.31633', ' 34.927072']"
38643,3378,LAMBERT,MS,"['-90.262991', ' 34.183719']"
38645,1132,LYON,MS,"['-90.498147', ' 34.247369']"
38646,4715,MARKS,MS,"['-90.281602', ' 34.260735']"
38647,1574,MICHIGAN CITY,MS,"['-89.136173', ' 34.931849']"
38650,2613,MYRTLE,MS,"['-89.115701', ' 34.540209']"
38651,4098,NESBIT,MS,"['-90.012199', ' 34.899189']"
38652,14109,NEW ALBANY,MS,"['-89.003058', ' 34.485051']"
38654,14069,OLIVE BRANCH,MS,"['-89.854427', ' 34.94414']"
38655,22599,LAFAYETTE,MS,"['-89.49692', ' 34.354354']"
38657,80,PLEASANT GROVE,MS,"['-90.102494', ' 34.469951']"
38658,1860,POPE,MS,"['-90.002735', ' 34.190559']"
38659,1580,POTTS CAMP,MS,"['-89.315073', ' 34.604742']"
38661,4860,RED BANKS,MS,"['-89.519839', ' 34.875039']"
38663,8895,RIPLEY,MS,"['-88.923973', ' 34.750912']"
38664,547,ROBINSONVILLE,MS,"['-90.305174', ' 34.809329']"
38665,1936,SAVAGE,MS,"['-90.138193', ' 34.611981']"
38666,5023,SARDIS,MS,"['-89.922083', ' 34.427573']"
38668,12249,SENATOBIA,MS,"['-89.885501', ' 34.632306']"
38670,201,SLEDGE,MS,"['-90.20904', ' 34.382347']"
38671,19174,SOUTHAVEN,MS,"['-89.999173', ' 34.977074']"
38673,2374,TAYLOR,MS,"['-89.627278', ' 34.284878']"
38674,909,TIPLERSVILLE,MS,"['-88.915684', ' 34.90294']"
38676,6174,TUNICA,MS,"['-90.368515', ' 34.688355']"
38677,1902,UNIVERSITY,MS,"['-89.582742', ' 34.364513']"
38680,2181,WALLS,MS,"['-90.120789', ' 34.964051']"
38683,2553,WALNUT,MS,"['-88.905337', ' 34.952732']"
38685,892,WATERFORD,MS,"['-89.468298', ' 34.640248']"
38701,35884,GREENVILLE,MS,"['-91.046793', ' 33.378737']"
38703,18560,GREENVILLE,MS,"['-91.022795', ' 33.408494']"
38720,969,ALLIGATOR,MS,"['-90.738214', ' 34.129425']"
38721,2557,ANGUILLA,MS,"['-90.809535', ' 33.01213']"
38725,1554,BENOIT,MS,"['-91.033765', ' 33.644795']"
38726,467,BEULAH,MS,"['-90.979545', ' 33.787954']"
38730,1934,BOYLE,MS,"['-90.733503', ' 33.685369']"
38732,20953,CLEVELAND,MS,"['-90.730871', ' 33.743002']"
38736,309,DODDSVILLE,MS,"['-90.52637', ' 33.630045']"
38737,7680,DREW,MS,"['-90.540606', ' 33.867031']"
38740,885,DUNCAN,MS,"['-90.765191', ' 34.046966']"
38744,734,GLEN ALLAN,MS,"['-91.009193', ' 33.025361']"
38746,1248,GUNNISON,MS,"['-90.931899', ' 33.943886']"
38748,4499,PERCY,MS,"['-90.84857', ' 33.177917']"
38751,13001,BAIRD,MS,"['-90.654144', ' 33.449075']"
38753,2140,INVERNESS,MS,"['-90.605065', ' 33.348964']"
38754,1674,ISOLA,MS,"['-90.604027', ' 33.247112']"
38756,8047,ELIZABETH,MS,"['-90.892801', ' 33.410025']"
38759,738,MERIGOLD,MS,"['-90.725571', ' 33.837252']"
38761,4623,MOORHEAD,MS,"['-90.51425', ' 33.478325']"
38762,3485,MOUND BAYOU,MS,"['-90.730247', ' 33.886023']"
38769,3726,ROSEDALE,MS,"['-90.992289', ' 33.843166']"
38771,4153,RULEVILLE,MS,"['-90.552657', ' 33.724052']"
38773,3596,SHAW,MS,"['-90.814275', ' 33.587388']"
38774,3037,SHELBY,MS,"['-90.762461', ' 33.949058']"
38778,961,SUNFLOWER,MS,"['-90.638732', ' 33.584696']"
38780,198,WAYSIDE,MS,"['-91.024801', ' 33.261023']"
38801,40381,TUPELO,MS,"['-88.720853', ' 34.253834']"
38821,11765,AMORY,MS,"['-88.470917', ' 33.9844']"
38824,6965,BALDWYN,MS,"['-88.63748', ' 34.527959']"
38826,4441,BELDEN,MS,"['-88.816011', ' 34.278663']"
38827,2511,BELMONT,MS,"['-88.230912', ' 34.51025']"
38828,2808,BLUE SPRINGS,MS,"['-88.859004', ' 34.427286']"
38829,16363,BOONEVILLE,MS,"['-88.544299', ' 34.669431']"
38833,3574,BURNSVILLE,MS,"['-88.306962', ' 34.857885']"
38834,22984,KOSSUTH,MS,"['-88.543884', ' 34.93236']"
38838,1315,DENNIS,MS,"['-88.21167', ' 34.549735']"
38841,3862,ECRU,MS,"['-88.955956', ' 34.337106']"
38843,14877,FULTON,MS,"['-88.379262', ' 34.274543']"
38844,408,GATTMAN,MS,"['-88.258779', ' 33.87417']"
38846,5578,GLEN,MS,"['-88.435859', ' 34.877981']"
38847,639,GOLDEN,MS,"['-88.184159', ' 34.481214']"
38848,1934,GREENWOOD SPRING,MS,"['-88.312333', ' 33.99344']"
38849,4504,GUNTOWN,MS,"['-88.701059', ' 34.429882']"
38850,2571,HOULKA,MS,"['-89.053114', ' 34.056145']"
38851,8781,HOUSTON,MS,"['-88.967005', ' 33.902554']"
38852,7497,IUKA,MS,"['-88.198289', ' 34.808891']"
38855,4273,MANTACHIE,MS,"['-88.496034', ' 34.358677']"
38856,1054,MARIETTA,MS,"['-88.449764', ' 34.501089']"
38857,3880,MOOREVILLE,MS,"['-88.59504', ' 34.280792']"
38858,6781,NETTLETON,MS,"['-88.605201', ' 34.082065']"
38859,1187,NEW SITE,MS,"['-88.435021', ' 34.561693']"
38860,5258,EGYPT,MS,"['-88.759843', ' 33.989015']"
38862,2913,PLANTERSVILLE,MS,"['-88.633456', ' 34.201073']"
38863,10723,PONTOTOC,MS,"['-88.986829', ' 34.217004']"
38864,2365,SAREPTA,MS,"['-89.163625', ' 34.178943']"
38865,3162,RIENZI,MS,"['-88.579454', ' 34.796789']"
38866,2324,SALTILLO,MS,"['-88.66736', ' 34.383128']"
38868,4454,SHANNON,MS,"['-88.734206', ' 34.121035']"
38870,1375,SMITHVILLE,MS,"['-88.390027', ' 34.064813']"
38871,3171,THAXTON,MS,"['-89.151468', ' 34.313563']"
38873,2143,TISHOMINGO,MS,"['-88.219395', ' 34.647753']"
38876,871,TREMONT,MS,"['-88.239212', ' 34.233516']"
38878,2866,VARDAMAN,MS,"['-89.192117', ' 33.919042']"
38901,12322,GRENADA,MS,"['-89.808738', ' 33.775094']"
38912,782,AVALON,MS,"['-90.022077', ' 33.633683']"
38913,819,BANNER,MS,"['-89.415383', ' 34.094911']"
38914,461,BIG CREEK,MS,"['-89.437833', ' 33.851359']"
38915,4085,BRUCE,MS,"['-89.348387', ' 34.006628']"
38916,5416,CALHOUN CITY,MS,"['-89.317809', ' 33.840776']"
38917,2683,CARROLLTON,MS,"['-89.950633', ' 33.520765']"
38920,2101,CASCILLA,MS,"['-90.036163', ' 33.907905']"
38921,7077,CHARLESTON,MS,"['-90.111559', ' 33.972621']"
38922,6937,COFFEEVILLE,MS,"['-89.678177', ' 33.921468']"
38923,1529,COILA,MS,"['-89.991516', ' 33.373111']"
38924,897,CRUGER,MS,"['-90.231577', ' 33.310977']"
38925,4223,DUCK HILL,MS,"['-89.733425', ' 33.686475']"
38927,916,ENID,MS,"['-90.004392', ' 34.126345']"
38929,261,GORE SPRINGS,MS,"['-89.575449', ' 33.724529']"
38930,27931,GREENWOOD,MS,"['-90.172589', ' 33.515884']"
38940,3690,HOLCOMB,MS,"['-89.901958', ' 33.760385']"
38941,6178,ITTA BENA,MS,"['-90.339421', ' 33.479838']"
38943,941,MC CARLEY,MS,"['-89.851281', ' 33.586383']"
38944,1064,MINTER CITY,MS,"['-90.31327', ' 33.751525']"
38948,1276,OAKLAND,MS,"['-89.887748', ' 34.075552']"
38949,302,WATER VALLEY,MS,"['-89.421408', ' 34.176817']"
38950,520,PHILIPP,MS,"['-90.209086', ' 33.757391']"
38951,1053,PITTSBORO,MS,"['-89.337622', ' 33.944326']"
38952,915,SCHLATER,MS,"['-90.361976', ' 33.624439']"
38953,228,SCOBEY,MS,"['-89.891019', ' 33.92526']"
38954,2212,SIDON,MS,"['-90.177937', ' 33.40946']"
38961,621,TILLATOBA,MS,"['-89.894461', ' 33.985229']"
38963,4627,TUTWILER,MS,"['-90.375341', ' 33.98195']"
38964,299,VANCE,MS,"['-90.375246', ' 34.093639']"
38965,5850,WATER VALLEY,MS,"['-89.637986', ' 34.152466']"
38967,7877,WINONA,MS,"['-89.727655', ' 33.485753']"
39038,7600,BELZONI,MS,"['-90.492435', ' 33.18421']"
39039,1114,BENTON,MS,"['-90.281516', ' 32.815772']"
39040,4325,BENTONIA,MS,"['-90.372156', ' 32.700015']"
39041,3484,BOLTON,MS,"['-90.447436', ' 32.377751']"
39042,41141,BRANDON,MS,"['-89.964029', ' 32.303803']"
39044,1704,BRAXTON,MS,"['-89.967225', ' 32.001581']"
39045,1835,CAMDEN,MS,"['-89.892838', ' 32.794832']"
39046,21725,CANTON,MS,"['-90.006079', ' 32.620543']"
39049,334,CARLISLE,MS,"['-90.779904', ' 32.101322']"
39051,11122,EDINBURG,MS,"['-89.535274', ' 32.788635']"
39055,1079,CHURCH HILL,MS,"['-91.214903', ' 31.67864']"
39056,25262,CLINTON,MS,"['-90.322893', ' 32.341079']"
39057,2117,CONEHATTA,MS,"['-89.268956', ' 32.466974']"
39059,10787,CRYSTAL SPRINGS,MS,"['-90.374439', ' 31.993329']"
39063,3459,DURANT,MS,"['-89.86116', ' 33.082756']"
39066,4144,EDWARDS,MS,"['-90.598392', ' 32.316008']"
39067,2047,ETHEL,MS,"['-89.494707', ' 33.152587']"
39069,6319,FAYETTE,MS,"['-91.058226', ' 31.712058']"
39071,3973,FLORA,MS,"['-90.323506', ' 32.557832']"
39073,14251,FLORENCE,MS,"['-90.121672', ' 32.153002']"
39074,6588,FOREST,MS,"['-89.467201', ' 32.346999']"
39078,2065,GEORGETOWN,MS,"['-90.212736', ' 31.855198']"
39079,3487,GOODMAN,MS,"['-89.982145', ' 32.972133']"
39082,2885,HARRISVILLE,MS,"['-90.105359', ' 31.967552']"
39083,12269,HAZLEHURST,MS,"['-90.405078', ' 31.856188']"
39086,1683,HERMANVILLE,MS,"['-90.844588', ' 31.956374']"
39088,218,HOLLY BLUFF,MS,"['-90.704486', ' 32.824216']"
39090,11597,KOSCIUSKO,MS,"['-89.572351', ' 33.0446']"
39092,704,LAKE,MS,"['-89.341354', ' 32.345909']"
39094,3622,LENA,MS,"['-89.549435', ' 32.644588']"
39095,7252,LEXINGTON,MS,"['-90.055674', ' 33.125043']"
39096,668,LORMAN,MS,"['-91.095691', ' 31.838257']"
39097,1670,LOUISE,MS,"['-90.589321', ' 32.991945']"
39108,1438,MC COOL,MS,"['-89.326806', ' 33.163206']"
39109,1586,MADDEN,MS,"['-89.381701', ' 32.708665']"
39110,12100,MADISON,MS,"['-90.108744', ' 32.467065']"
39111,7590,MAGEE,MS,"['-89.750325', ' 31.849513']"
39113,1657,MAYERSVILLE,MS,"['-91.028628', ' 32.901276']"
39114,10110,MENDENHALL,MS,"['-89.809494', ' 31.949425']"
39116,2858,MIZE,MS,"['-89.574135', ' 31.847285']"
39117,15400,MORTON,MS,"['-89.551222', ' 32.436105']"
39119,3060,MOUNT OLIVE,MS,"['-89.672387', ' 31.734582']"
39120,34738,NATCHEZ,MS,"['-91.364214', ' 31.54924']"
39140,1184,NEWHEBRON,MS,"['-90.01526', ' 31.73004']"
39144,855,PATTISON,MS,"['-90.828306', ' 31.851025']"
39145,1661,PELAHATCHIE,MS,"['-89.79135', ' 32.317994']"
39146,1574,PICKENS,MS,"['-89.973707', ' 32.890519']"
39149,1664,PINOLA,MS,"['-90.008775', ' 31.827732']"
39150,8498,PORT GIBSON,MS,"['-91.02303', ' 31.926604']"
39152,1447,PULASKI,MS,"['-89.650521', ' 32.270845']"
39153,8944,RALEIGH,MS,"['-89.508818', ' 32.05084']"
39154,7530,LEARNED,MS,"['-90.424088', ' 32.23922']"
39156,912,REDWOOD,MS,"['-90.785899', ' 32.486699']"
39157,13226,RIDGELAND,MS,"['-90.120697', ' 32.412165']"
39159,4509,ROLLING FORK,MS,"['-90.883274', ' 32.873317']"
39160,3093,SALLIS,MS,"['-89.755182', ' 33.000981']"
39162,496,SATARTIA,MS,"['-90.596458', ' 32.612515']"
39166,1190,SILVER CITY,MS,"['-90.492798', ' 33.05071']"
39168,2996,TAYLORSVILLE,MS,"['-89.404875', ' 31.839388']"
39169,3976,TCHULA,MS,"['-90.250012', ' 33.162388']"
39170,5538,TERRY,MS,"['-90.324143', ' 32.114683']"
39175,4630,UTICA,MS,"['-90.604724', ' 32.122897']"
39176,1987,VAIDEN,MS,"['-89.757023', ' 33.33433']"
39177,252,VALLEY PARK,MS,"['-90.854209', ' 32.632258']"
39179,1417,PICKENS,MS,"['-90.085477', ' 32.817424']"
39180,46968,VICKSBURG,MS,"['-90.85065', ' 32.325824']"
39189,2098,WALNUT GROVE,MS,"['-89.410538', ' 32.613418']"
39191,4187,WESSON,MS,"['-90.413106', ' 31.690055']"
39192,2069,WEST,MS,"['-89.769526', ' 33.1883']"
39194,17936,YAZOO CITY,MS,"['-90.403145', ' 32.85937']"
39201,771,JACKSON,MS,"['-90.186655', ' 32.293502']"
39202,10979,JACKSON,MS,"['-90.178194', ' 32.314883']"
39203,15641,JACKSON,MS,"['-90.202064', ' 32.308145']"
39204,19655,JACKSON,MS,"['-90.230579', ' 32.283162']"
39206,25312,JACKSON,MS,"['-90.173787', ' 32.369956']"
39208,25545,PEARL,MS,"['-90.102714', ' 32.276837']"
39209,34407,JACKSON,MS,"['-90.244626', ' 32.318422']"
39211,25567,JACKSON,MS,"['-90.129297', ' 32.373924']"
39212,35321,JACKSON,MS,"['-90.261201', ' 32.24347']"
39213,33311,JACKSON,MS,"['-90.217099', ' 32.355288']"
39216,3824,JACKSON,MS,"['-90.170814', ' 32.338574']"
39218,4563,RICHLAND,MS,"['-90.156231', ' 32.215224']"
39269,0,JACKSON,MS,"['-90.188503', ' 32.30085']"
39301,28014,MERIDIAN,MS,"['-88.655973', ' 32.357441']"
39305,16175,MERIDIAN,MS,"['-88.678322', ' 32.440129']"
39307,20402,MERIDIAN,MS,"['-88.743598', ' 32.373591']"
39320,2495,BAILEY,MS,"['-88.699086', ' 32.475417']"
39322,2477,BUCKATUNNA,MS,"['-88.52573', ' 31.507976']"
39323,79,CHUNKY,MS,"['-88.946968', ' 32.247156']"
39325,4385,COLLINSVILLE,MS,"['-88.815532', ' 32.518278']"
39326,549,DALEVILLE,MS,"['-88.660942', ' 32.551124']"
39327,3595,DECATUR,MS,"['-89.116832', ' 32.435798']"
39328,5219,DE KALB,MS,"['-88.733158', ' 32.716235']"
39330,1444,ENTERPRISE,MS,"['-88.84735', ' 32.156266']"
39332,2504,HICKORY,MS,"['-89.009254', ' 32.320012']"
39335,2190,LAUDERDALE,MS,"['-88.495569', ' 32.502186']"
39336,86,LAWRENCE,MS,"['-89.272432', ' 32.287614']"
39337,896,LITTLE ROCK,MS,"['-89.181382', ' 32.540288']"
39338,1991,LOUIN,MS,"['-89.219935', ' 32.099713']"
39339,16290,LOUISVILLE,MS,"['-89.028653', ' 33.105824']"
39341,6634,MACON,MS,"['-88.578093', ' 33.102674']"
39345,6779,NEWTON,MS,"['-89.183951', ' 32.324448']"
39346,2870,NOXAPATER,MS,"['-89.122076', ' 32.97895']"
39347,916,PACHUTA,MS,"['-88.865293', ' 32.008105']"
39348,485,PAULDING,MS,"['-89.058441', ' 32.016744']"
39350,24316,PHILADELPHIA,MS,"['-89.115371', ' 32.757224']"
39352,1202,PORTERVILLE,MS,"['-88.498425', ' 32.636833']"
39354,1937,PRESTON,MS,"['-88.813013', ' 32.853659']"
39355,8822,QUITMAN,MS,"['-88.678803', ' 32.066845']"
39356,1725,ROSE HILL,MS,"['-89.001053', ' 32.148931']"
39358,2087,SCOOBA,MS,"['-88.488272', ' 32.840197']"
39360,3442,MATHERVILLE,MS,"['-88.725866', ' 31.903082']"
39361,1323,SHUQUALAK,MS,"['-88.559393', ' 32.976933']"
39362,1382,STATE LINE,MS,"['-88.51711', ' 31.391619']"
39363,2690,STONEWALL,MS,"['-88.774827', ' 32.156396']"
39364,1346,TOOMSUBA,MS,"['-88.489225', ' 32.429583']"
39365,4684,UNION,MS,"['-89.049522', ' 32.537329']"
39366,1357,VOSSBURG,MS,"['-88.969598', ' 31.972301']"
39367,17046,WAYNESBORO,MS,"['-88.678221', ' 31.675447']"
39401,41866,HATTIESBURG,MS,"['-89.306471', ' 31.314553']"
39402,25479,HATTIESBURG,MS,"['-89.37751', ' 31.309753']"
39421,3605,BASSFIELD,MS,"['-89.702735', ' 31.503695']"
39422,6778,BAY SPRINGS,MS,"['-89.233768', ' 31.944939']"
39423,1883,BEAUMONT,MS,"['-88.905492', ' 31.136763']"
39425,2080,BROOKLYN,MS,"['-89.23372', ' 30.998852']"
39426,12978,CARRIERE,MS,"['-89.57793', ' 30.617772']"
39427,1381,CARSON,MS,"['-89.775821', ' 31.558501']"
39428,9457,COLLINS,MS,"['-89.543809', ' 31.670712']"
39429,19891,COLUMBIA,MS,"['-89.799785', ' 31.255877']"
39437,10632,ELLISVILLE,MS,"['-89.223073', ' 31.579663']"
39439,3416,HEIDELBERG,MS,"['-88.998052', ' 31.882031']"
39440,45040,LAUREL,MS,"['-89.131155', ' 31.705444']"
39451,4858,LEAKESVILLE,MS,"['-88.559546', ' 31.123825']"
39452,17844,AGRICOLA,MS,"['-88.593391', ' 30.866722']"
39455,6096,LUMBERTON,MS,"['-89.454254', ' 31.053356']"
39456,1061,LEAF,MS,"['-88.81947', ' 31.078449']"
39459,2350,MOSELLE,MS,"['-89.320633', ' 31.483626']"
39461,1059,NEELY,MS,"['-88.71983', ' 31.179325']"
39462,2152,NEW AUGUSTA,MS,"['-89.028611', ' 31.130907']"
39464,1113,OVETT,MS,"['-89.039613', ' 31.47377']"
39465,15799,PETAL,MS,"['-89.222239', ' 31.347181']"
39466,20116,PICAYUNE,MS,"['-89.691021', ' 30.541796']"
39470,7682,POPLARVILLE,MS,"['-89.564751', ' 30.852362']"
39474,9065,PRENTISS,MS,"['-89.873497', ' 31.605655']"
39475,4493,PURVIS,MS,"['-89.462301', ' 31.149562']"
39476,7378,RICHTON,MS,"['-88.910079', ' 31.343364']"
39478,448,SANDY HOOK,MS,"['-89.818343', ' 31.047904']"
39479,4010,SEMINARY,MS,"['-89.481585', ' 31.528485']"
39480,2890,SOSO,MS,"['-89.308223', ' 31.75941']"
39481,1367,STRINGER,MS,"['-89.262144', ' 31.844721']"
39482,4741,SUMRALL,MS,"['-89.577723', ' 31.359972']"
39483,4317,FOXWORTH,MS,"['-89.931075', ' 31.247325']"
39501,25894,GULFPORT,MS,"['-89.097618', ' 30.382556']"
39503,26830,GULFPORT,MS,"['-89.088552', ' 30.460105']"
39507,18144,GULFPORT,MS,"['-89.035347', ' 30.396248']"
39520,20156,DIAMONDHEAD,MS,"['-89.397356', ' 30.324275']"
39530,22245,BILOXI,MS,"['-88.897143', ' 30.403478']"
39531,18541,BILOXI,MS,"['-88.960499', ' 30.40334']"
39532,25296,NORTH BAY,MS,"['-88.918846', ' 30.452031']"
39553,13240,GAUTIER,MS,"['-88.641173', ' 30.398032']"
39560,17826,LONG BEACH,MS,"['-89.164577', ' 30.359756']"
39561,375,MC HENRY,MS,"['-89.153631', ' 30.697463']"
39563,15657,KREOLE,MS,"['-88.526015', ' 30.402773']"
39564,34238,OCEAN SPRINGS,MS,"['-88.780099', ' 30.440433']"
39567,16025,PASCAGOULA,MS,"['-88.516472', ' 30.530301']"
39571,14427,PASS CHRISTIAN,MS,"['-89.284269', ' 30.398918']"
39573,3743,PERKINSTON,MS,"['-89.139985', ' 30.76686']"
39574,6520,SAUCIER,MS,"['-89.147729', ' 30.596082']"
39576,5967,WAVELAND,MS,"['-89.383679', ' 30.29138']"
39577,6632,WIGGINS,MS,"['-89.132369', ' 30.86095']"
39581,27619,PASCAGOULA,MS,"['-88.52886', ' 30.366377']"
39601,20910,BROOKHAVEN,MS,"['-90.451995', ' 31.58581']"
39629,7068,BOGUE CHITTO,MS,"['-90.473183', ' 31.456344']"
39631,4055,CENTREVILLE,MS,"['-91.095985', ' 31.089329']"
39633,574,CROSBY,MS,"['-91.023712', ' 31.299406']"
39638,6389,GLOSTER,MS,"['-90.924045', ' 31.19033']"
39641,1621,JAYESS,MS,"['-90.186386', ' 31.403577']"
39643,888,KOKOMO,MS,"['-89.982419', ' 31.177688']"
39645,2950,LIBERTY,MS,"['-90.713349', ' 31.138427']"
39647,3017,MC CALL CREEK,MS,"['-90.783581', ' 31.490772']"
39648,23551,MC COMB,MS,"['-90.432449', ' 31.221594']"
39652,7831,MAGNOLIA,MS,"['-90.48311', ' 31.121745']"
39653,1673,MEADVILLE,MS,"['-90.857835', ' 31.428489']"
39654,4517,MONTICELLO,MS,"['-90.12796', ' 31.523776']"
39656,321,OAK VALE,MS,"['-89.98273', ' 31.441953']"
39657,1143,OSYKA,MS,"['-90.478977', ' 31.021747']"
39661,3526,ROXIE,MS,"['-91.062475', ' 31.504043']"
39662,415,RUTH,MS,"['-90.286673', ' 31.379495']"
39663,2862,SILVER CREEK,MS,"['-90.017332', ' 31.575535']"
39664,1247,SMITHDALE,MS,"['-90.675236', ' 31.367203']"
39665,1953,SONTAG,MS,"['-90.180125', ' 31.645313']"
39666,6696,SUMMIT,MS,"['-90.465427', ' 31.29752']"
39667,14352,TYLERTOWN,MS,"['-90.116918', ' 31.146552']"
39668,587,UNION CHURCH,MS,"['-90.825922', ' 31.710474']"
39669,6400,WOODVILLE,MS,"['-91.307596', ' 31.145913']"
39701,32609,COLUMBUS,MS,"['-88.426194', ' 33.537699']"
39702,21004,COLUMBUS,MS,"['-88.355387', ' 33.481175']"
39730,15769,ABERDEEN,MS,"['-88.538033', ' 33.828439']"
39735,5027,ACKERMAN,MS,"['-89.20139', ' 33.351684']"
39739,4598,BROOKSVILLE,MS,"['-88.501351', ' 33.213961']"
39740,2008,CALEDONIA,MS,"['-88.314537', ' 33.686461']"
39741,1063,CEDARBLUFF,MS,"['-88.826712', ' 33.61616']"
39743,2310,CRAWFORD,MS,"['-88.567119', ' 33.321922']"
39744,5686,TOMNOLEN,MS,"['-89.304542', ' 33.568908']"
39745,1426,FRENCH CAMP,MS,"['-89.394585', ' 33.338319']"
39746,726,HAMILTON,MS,"['-88.44784', ' 33.801141']"
39747,2351,KILMICHAEL,MS,"['-89.569577', ' 33.416476']"
39750,1286,MABEN,MS,"['-89.065887', ' 33.526179']"
39751,1813,MANTEE,MS,"['-89.122906', ' 33.665493']"
39752,3213,MATHISTON,MS,"['-89.127479', ' 33.541493']"
39755,740,PHEBA,MS,"['-88.951842', ' 33.596056']"
39756,135,PRAIRIE,MS,"['-88.633463', ' 33.795113']"
39759,36268,SESSUMS,MS,"['-88.817637', ' 33.450125']"
39766,1377,STEENS,MS,"['-88.327755', ' 33.56708']"
39767,892,STEWART,MS,"['-89.479', ' 33.510097']"
39769,814,STURGIS,MS,"['-89.04727', ' 33.35702']"
39772,1402,WEIR,MS,"['-89.280419', ' 33.264464']"
39773,19317,WEST POINT,MS,"['-88.68226', ' 33.626496']"
39776,2276,WOODLAND,MS,"['-89.025557', ' 33.80661']"
40003,1272,BAGDAD,KY,"['-85.065142', ' 38.260811']"
40004,16176,BARDSTOWN,KY,"['-85.461343', ' 37.80835']"
40006,3359,BEDFORD,KY,"['-85.313331', ' 38.586363']"
40007,353,BETHLEHEM,KY,"['-85.064874', ' 38.402433']"
40008,2461,BLOOMFIELD,KY,"['-85.286209', ' 37.907979']"
40009,1136,BRADFORDSVILLE,KY,"['-85.143599', ' 37.46622']"
